  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263188148,          0,          0,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263189597,          0,          0,     14, "\_SB.ATKD.WMNB",              587
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263189602,          0,          0,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x000026BC,                   11,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263193462,          0,          0,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263314721,          0,          0,     14, "\_SB.ATKD.WMNB",              588
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263314728,          0,          0,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x000026BC,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564263326581,          0,          0,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283252326,        420,        180,     14, "\_SB.ATKD.WMNB",              589
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283252332,        420,        180,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283258945,        420,        180,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283260778,        420,        180,     14, "\_SB.ATKD.WMNB",              590
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283260782,        420,        180,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283264834,        420,        180,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283265814,        420,        180,     14, "\_SB.ATKD.WMNB",              591
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283265817,        420,        180,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00003008,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024564283270309,        420,        180,     14, "\_SB.ATKD.WMNB", "finished ",                0
